symbol,time,price,upperBand,lowerBand,bandWidth,rsi,upperSlope,realSlope,lowerSlope,upperI,realI,lowerI,action
BYND,2020-05-13 00:59:40.836543,139.39999389648438,139.87764853034128,87.85035287346732,0.769064642877631,71.13245746222373,3.2711508123432655,1.9714937352422455,0.15856569074310772,119.80840601494562,124.99581943341154,61.4407878313442,not in portfolio
HD,2020-05-13 00:59:47.897187,236.1999969482422,236.62213964197454,217.03985681798642,0.2213417111068987,71.3585606656023,1.738850309965626,1.8151494495904272,0.2949629957895299,230.1129318919972,227.02357824524836,191.2635898875329,hold
TVIX,2020-05-13 00:59:55.279227,159.78640747070312,226.21574665154574,151.12243083868864,0.7007810052800455,35.84094128315449,0.6744160475153059,-8.410672202039121,-5.172714658373374,285.1188168939969,196.5338817994986,170.64701491953062,hold
GOOG,2020-05-13 01:00:02.944118,1389.969970703125,1398.94750858552,1319.0765148519802,0.16458600838395349,53.59552129719423,7.244507625995532,6.766107815415113,2.6710296473544766,1374.1915039326718,1361.3469147184,1187.9854067410101,already in portfolio
NVDA,2020-05-13 01:00:09.839868,318.489990234375,319.7762838477718,283.1777139549626,0.1682575623993445,61.012874059161035,2.0077232479989986,3.596491571682603,0.7147536087451063,306.1807797788081,301.1858233551481,266.2696846805116,hold
VZ,2020-05-13 01:00:17.872782,55.689998626708984,57.72593627574949,55.365064853400895,0.0613163397834574,27.637945699023064,0.005751078131999957,0.031790946846577656,-0.06476587676608636,58.87797722459405,55.97298562348779,55.810164754794286,not in portfolio
CVX,2020-05-13 01:00:25.907735,92.62000274658203,95.09403699098719,89.8139662438761,0.19911757265482294,43.5420623451852,0.42893306989308316,0.2424745132674033,0.09818752031687736,95.25686263225653,92.14909260308565,79.26600342609306,hold
GOOGL,2020-05-13 01:00:34.265605,1390.75,1398.1433219909115,1316.1586799622135,0.16873862654005045,52.230390949428376,7.3977028171656185,7.422304068038715,2.740214590425328,1372.306877354699,1357.895551539179,1182.1361726540463,already in portfolio
ADBE,2020-05-13 01:00:42.569725,368.7300109863281,372.7579329186894,345.0120744055294,0.14464084875043187,54.95174459971379,1.4777849415412783,1.0370182777518657,1.2350366317446306,364.9815286651485,364.488353216826,317.22216992867436,hold
INTC,2020-05-13 01:00:50.136568,59.27000045776367,60.922147864795654,57.431035118602786,0.07869435808227489,45.7245830536252,0.010163989338572745,0.07477640749803231,0.06714507823098795,61.34776950999218,59.27462569279457,56.349772287702706,hold
CSCO,2020-05-13 01:00:58.344678,43.7400016784668,43.72463907201097,40.68036047022535,0.083373888453624,46.992371194305704,0.0795864859411356,0.416492319818753,0.0009284048150446232,43.331471309980955,41.345821779165696,40.381886968435914,hold
PXD,2020-05-13 01:01:05.849520,85.3550033569336,90.16349678453699,81.08050345960365,0.2757641097937969,38.75763398208852,0.4587765758036657,0.04298577379824519,0.07461133996417423,89.89592443941402,85.60664026061102,69.46888956733447,hold
ERI,2020-05-13 01:01:14.789256,23.84000015258789,22.99595591419608,17.600044757190638,0.5527623867039078,61.69631502905945,0.2361917527379035,0.7163432391721811,-0.025646971551215723,22.04027285581093,18.592239266011255,13.721802098663217,hold
KO,2020-05-13 01:01:23.362235,45.06999969482422,46.566882969727786,44.47711651147338,0.08318862322043913,23.992392527381313,-0.16419425509203447,0.07253743641412082,0.006970402735166011,49.01794374149552,45.01089511700531,43.953682733824415,hold
COST,2020-05-13 01:01:31.540402,306.739990234375,309.74220148896796,302.37380192900076,0.061153671173224795,40.017627860548934,-0.1510194765658198,0.21081702388934231,0.41144487338543184,318.3260137074798,306.78971111240674,296.11768031326125,hold
CMG,2020-05-13 01:01:39.560107,940.7999877929688,934.858329252694,854.3716634230872,0.21524621239590963,58.52793638059046,3.422411134689875,10.49671548871852,6.717901902783885,935.7367901148297,883.6311937019007,732.5877296204783,hold
AAL,2020-05-13 01:01:47.347073,9.654999732971191,11.936400197440133,8.72260000855352,0.3540426119741219,42.49267178767655,-0.07230494585433786,0.07208954398311786,-0.04389654599974656,12.957695851505257,9.53514936077061,9.00896856524917,hold
MU,2020-05-13 01:01:55.860145,46.28499984741211,49.21043046898335,44.4025700192979,0.16598099607158526,48.36400179416959,0.05819990081692192,0.09947745479754548,-0.014610311683732394,49.17233303496221,46.802463645365705,41.93531650914162,hold
SPG,2020-05-13 01:02:05.398383,55.33000183105469,67.36054785057162,53.355452515639314,0.33625143748111164,39.1776417951479,-0.5636539167563598,-0.25761214298988455,-0.026711754999301115,71.41201054236033,56.95231451917051,48.26671394585534,hold
PENN,2020-05-13 01:02:14.152133,17.969999313354492,19.19314677115978,15.270853167805068,0.48669459942763865,63.21114244757973,0.2652957457773967,0.25970134450428517,-0.005415156050251313,17.928978344782223,17.072836235388003,11.88915594599837,hold
GE,2020-05-13 01:02:23.314763,6.039999961853027,6.65832821206987,5.922671829891799,0.15090301472318948,34.00884025049022,-0.0556985560411855,0.007014929358638938,0.0013851287423692323,7.206435189609489,6.1033582473868755,5.915542423611863,hold
HON,2020-05-13 01:02:32.297303,129.08380126953125,143.05508113630535,129.24091495744463,0.11763688936754163,26.484088052331686,-0.2030804100584391,-0.4693212936173624,-0.18745620283656333,145.15272997948387,134.53485767876924,129.5252458032237,buy
ZM,2020-05-13 01:02:47.149123,163.0500030517578,164.8145999460662,135.34339871116038,0.2361837986793071,51.749310299116274,0.13507673650599203,2.2568653163625236,1.6801544443967447,168.55128640709304,152.12477430656776,125.24126617651605,hold
V,2020-05-13 01:02:54.403865,181.55999755859375,184.76439801805864,175.71159990674605,0.17408838504526458,53.20359100443482,0.8405489889097836,0.2737315163683536,-0.18691485777711855,183.65168388597792,181.57955089967643,159.31254026608897,hold
SBUX,2020-05-13 01:03:01.500767,75.23999786376953,77.77664346147199,71.7410765702663,0.10860865275936743,29.973591302500196,0.08789064418325981,0.20201594793974473,0.15271509444233797,78.56488551619876,74.9383562002609,69.97598292980972,hold
PG,2020-05-13 01:03:08.608329,115.44000244140625,118.0282628020653,113.07573652654797,0.0895671454939917,33.80827669079092,-0.02487448756878413,0.4382094198198462,-0.016351196298255627,123.05633295077325,113.16701234276614,112.42158385785328,not in portfolio
PNC,2020-05-13 01:03:17.123253,100.26000213623047,108.22858125221583,97.6094177101865,0.17704938496666467,32.819057273049566,0.04910577444152217,0.12500045548624067,0.06589593818674412,109.98493332613613,101.08999964016587,91.88326970321177,hold
GRUB,2020-05-13 01:03:26.376661,62.650001525878906,56.04191180585033,41.38809002520435,0.41555155184116205,79.11044829951683,0.6220316604018633,1.597761182642695,-0.18816599365654896,49.60550276676044,45.921269146364125,38.55777410487808,not in portfolio
C,2020-05-13 01:03:34.345052,42.9474983215332,48.44446849586735,42.21896076438656,0.2112544336720129,24.452194474468513,-0.05413627608020054,-0.12335842758861935,-0.013827073561056677,49.246324511581356,44.5294032310372,39.70751069395225,hold
VTIQ,2020-05-13 01:03:42.458034,26.8700008392334,22.241544480553795,9.412455420264077,1.0003131196363986,76.78428840434648,1.011722843193718,2.0141044445891874,-0.5293198616206416,13.782553372696743,12.718507738255743,11.140118261351036,not in portfolio
JD,2020-05-13 01:03:51.799373,47.77000045776367,47.36931521997769,41.32768413915316,0.15031706035333067,40.637404157359725,0.1616229588583246,0.613134839641514,0.08131738303420247,46.961089617436166,44.15022226589829,40.987977580904406,hold
QDEL,2020-05-13 01:03:59.111598,186.75999450683594,189.29196317047507,120.35203707366554,0.7422803164518288,61.56614068689973,5.444689003153559,9.541417363864273,-0.4757787175454636,154.35784151718488,143.30402955012534,88.91701134937225,hold
TSLA,2020-05-13 01:04:07.283729,818.2550048828125,832.345457575253,732.604542424747,0.20137172070305753,52.638141493896924,-2.5292214524515257,5.665297778684701,13.696772111631226,846.1617510468208,786.4171588954641,611.5415143340384,hold
SHOP,2020-05-13 01:04:15.714311,753.635498046875,763.0169580210971,617.0367895374967,0.4118979753076898,76.43890849135806,2.172705678865775,5.366563028364039,15.238025303672693,761.1783789028042,719.0376249854244,421.65118311073655,not in portfolio
NFLX,2020-05-13 01:04:23.926083,436.4800109863281,442.5414543618319,414.1185431967619,0.0898332304243332,61.768286379242355,-1.274571416082372,0.5879849106518191,4.227041404093973,452.33046665977605,435.02164151775304,385.2088148835571,hold
BABA,2020-05-13 01:04:32.693871,202.10000610351562,206.48570379822095,191.58229546935715,0.11864004702524447,18.12545063688647,0.009041139341813696,1.3678346320764343,0.16400366319579507,215.27736356621375,196.1880622977641,190.34371096226687,hold
UNH,2020-05-13 01:04:40.663120,290.3999938964844,292.5570671551501,284.47693553039676,0.07764327074476188,41.52271466348439,-0.7836355329228081,0.49410509707322764,2.100538354022382,303.4030820074791,286.5885027985075,263.3535897272311,hold
DAL,2020-05-13 01:04:48.675168,21.13990020751953,26.036765204124535,19.99723442966453,0.2670409783220915,42.51026936273255,-0.026535743768200875,0.0031015339182384155,-0.08385559691455528,26.37860256349058,21.70213571235315,20.59277514232543,hold
SQ,2020-05-13 01:04:55.701683,75.72000122070312,76.95117764776926,61.784823176205364,0.3515869956027785,81.97688213813073,1.2752389711454524,0.7928359757608444,-0.33168656107665506,68.99708938952283,71.65806067167823,55.544163782938845,not in portfolio
BMY,2020-05-13 01:05:03.074808,63.685001373291016,62.90293642119912,59.855063761906344,0.06739031687956298,36.93998784604634,0.052785686958596284,0.4379101938276148,0.1318561169536667,62.75762784552081,60.684851518317835,58.51927525000922,hold
JPM,2020-05-13 01:05:10.533841,88.26010131835938,96.3418327802199,88.34216685356915,0.1181509789915483,19.348672199437587,-0.5723859737952207,-0.39941400556421996,0.115444357793806,100.48446990256089,91.60183852466184,86.01471500481144,buy
PFE,2020-05-13 01:05:28.865042,37.6150016784668,38.26812122413032,37.013416404043504,0.10156298440664008,15.521997964873549,0.0029124007911701575,0.04179143193942397,0.14766749297577214,38.81290135809214,37.48798353280594,34.28271737100105,hold
NVAX,2020-05-13 01:05:37.454836,39.130001068115234,30.393138971725598,11.072860250076161,0.9224538595379933,50.77279361210626,0.9491758632373322,3.1026118975966726,-0.5208773599878933,21.618313968916194,14.8226861526717,16.04584995648245,hold
T,2020-05-13 01:05:45.799578,29.020000457763672,30.832752840979165,28.570247036950523,0.09623420006399827,21.975472405223087,-0.02052229433924658,0.040522319167407596,-0.04745530348097914,31.57639113888222,29.062537719954307,28.810145971745374,not in portfolio
BAC,2020-05-13 01:05:54.017846,22.125,24.25943010090778,21.935569975386162,0.15056610701709533,26.587346488444766,-0.08265838700711858,-0.07791039481091853,0.007919571357887366,24.96742523522477,22.91014930383483,21.034843479110656,hold
ATVI,2020-05-13 01:06:01.937122,73.30999755859375,75.90613178765268,63.36786799872426,0.20415997046590134,48.783726157380684,0.5862459952457711,0.2392535992522738,0.1519123474857615,71.42859418409479,72.90209004416394,60.1069802876778,hold
UAL,2020-05-13 01:06:10.734176,22.799999237060547,29.609270277715204,21.317729768061163,0.39238910453466125,41.56869508782853,-0.16058349757833176,0.009701358738230248,-0.1897598024012624,32.75749137712723,23.542835890357175,22.45226964461495,hold
ABBV,2020-05-13 01:06:19.232777,91.31999969482422,88.9652389164273,80.80314029499849,0.11495044301126398,54.038949705723816,0.3081593156030607,1.0330753041737115,0.14213775252310346,85.89025336047024,83.67278984411439,78.72348943373743,hold
AAPL,2020-05-13 01:06:27.118255,314.9200134277344,314.82299778233744,285.165667989147,0.18314541835164128,70.39321986061799,2.3505062345515007,2.5317364593050375,-0.024198374134339215,301.17812378027793,301.46681418347714,263.7702082291087,hold
W,2020-05-13 01:06:35.539150,186.60000610351562,200.81453530480493,119.0034685404099,1.106859919857219,71.61298759678401,5.5722306348944475,1.5150759113368704,0.7636800141916604,170.8718489078971,180.28178952345206,53.00800288598994,not in portfolio
DXCM,2020-05-13 01:06:43.082948,415.1000061035156,422.18441068847767,328.1795846728504,0.4310775490288824,60.849353891233875,6.55446634378846,6.563882400740439,1.7957494428180572,381.93352843505824,384.1331226861299,259.75666631263886,hold
BA,2020-05-13 01:06:50.171093,126.03500366210938,139.4734876091283,122.35251336743418,0.224640212308564,27.134537766528908,-0.8862416043688248,0.27552339923915586,-0.1697731483750221,154.30818213734048,127.00753533662254,120.54895992107471,hold
BLK,2020-05-13 01:06:57.815563,453.8900146484375,511.47045991374796,466.71854155109577,0.13904790954836388,25.10067342040081,0.6019972562910697,-4.12522364374417,1.123644022787162,512.0518624809781,496.8646276673274,442.68354469639183,already in portfolio
VXX,2020-05-13 01:07:06.934586,34.77000045776367,41.161692113223395,33.58730691021411,0.3344676496764284,24.582035807445905,0.12878349890529683,-0.8260032596872816,-0.48833902518320954,45.33264647659038,38.11862882927283,35.781790347695804,hold
GILD,2020-05-13 01:07:16.232620,78.83999633789062,83.11687536851207,76.61912469252309,0.1189894794629664,33.976567174514,-0.07367333144100784,0.423358063199627,0.2932405079182407,84.65567310763882,77.25059748407621,73.19293769348859,hold
ROKU,2020-05-13 01:07:25.099347,128.03689575195312,134.83984680089236,116.05897064295532,0.18043236070886023,60.49117602881446,-0.9878971442043185,-0.19164207800110783,3.0696210890248907,141.9510652255101,130.9305965366648,95.39430679515442,hold
MRK,2020-05-13 01:07:34.130270,77.80500030517578,79.84018037199858,75.6628195059311,0.12576309575909164,47.7895335127711,-0.041966618266903566,0.26962730066100166,-0.23863024293186358,85.18171160076882,76.21104545023904,76.04095912230648,not in portfolio
TWLO,2020-05-13 01:07:42.182403,191.8699951171875,192.2809265024527,90.2790756337778,0.9601201141819596,88.72756111100662,9.123984655777482,8.620327736014753,-3.9076607463026387,129.05446998267453,146.19088232695165,86.28860313061035,not in portfolio
WFC,2020-05-13 01:07:50.062921,24.344999313354492,28.604483979655452,23.874686628865053,0.1975295039567548,3.8924027245834054,-0.3601530838424362,-0.1361941010204714,0.007678291874389417,31.36112769280968,25.356343482857323,24.045995511321944,hold
IBM,2020-05-13 01:07:57.619196,121.44000244140625,125.13567843632227,119.2603329162168,0.10403042200675437,7.8662425917650864,0.07769426946320582,0.05179077831666863,0.06364703389245384,126.66019440414118,121.81298600381879,114.15726085344538,hold
CVS,2020-05-13 01:08:05.855267,63.27000045776367,63.77261651359085,59.647383181233366,0.08553026032902315,37.57386421563264,0.08543410941486426,0.4724688174119636,0.12984960897894704,63.79325022459277,61.0953475041176,58.35693113294753,hold
CRM,2020-05-13 01:08:14.363314,178.3800048828125,179.9516046876335,154.85738884263992,0.2138229349633665,63.51036985028421,2.145693900548039,2.5315983331025538,-0.7284224772081936,166.0240268840497,167.01382264094565,148.76904104807917,hold
EQIX,2020-05-13 01:08:23.900840,667.0,685.157484455945,668.9225082198363,0.048329494058414586,54.367335238863696,-0.6487022720718759,-1.7862699138584424,0.7716942609798716,700.5575180668474,681.5395562470849,660.5033045595226,hold
TGT,2020-05-13 01:08:32.577502,119.94499969482422,119.29499444526317,107.99700689751026,0.14947683473106846,70.45538393389853,0.7426803829785618,1.2494026867311394,-0.0014488916619487347,114.52810374051158,113.080673331645,103.06894793121401,hold
DKNG,2020-05-13 01:08:40.944070,27.045000076293945,25.908300351185762,18.857699633555452,0.6168183454851289,41.65027809640905,0.43717712842351547,0.46843273959942716,0.16032286559822811,23.21649019293798,23.147388344380392,12.878010052682974,already in portfolio
FISV,2020-05-13 01:08:48.358736,100.92500305175781,106.58204449825598,100.1499562341659,0.16943017658839304,59.47960823916904,0.305891238506951,-0.9572378130101448,0.027437150902809553,106.7592182120968,106.72626654781513,91.08766325580784,hold
CCL,2020-05-13 01:08:55.428320,13.225000381469727,15.92213294835168,12.39486725001258,0.40069556439561876,48.11432067372791,0.033489525678128275,0.04313444023701684,0.06915227245515228,15.759094534024275,13.405223590224537,10.212308613545067,hold
NOW,2020-05-13 01:09:03.389901,367.0199890136719,389.2943626581711,333.39564588675074,0.4168505608649865,64.92701859326112,4.532102774905529,0.263443220907183,1.0915030500347114,372.4432300464038,374.339879733413,254.15302776974005,hold
JNJ,2020-05-13 01:09:10.903960,148.02000427246094,150.069158079091,147.4968392353621,0.06380059711353968,29.427730018340284,-0.40204252208227664,0.09298512473035216,0.7875723391225652,157.48567313457457,148.0416405521222,141.0880416199001,hold
BKNG,2020-05-13 01:09:19.574981,1398.3900146484375,1493.5453668260873,1370.3406439161001,0.12389027100566197,45.72999598377037,-0.1392245086931919,-0.9553013132579281,0.2537898655029321,1505.1342712237538,1415.2828514896223,1327.0073505623354,hold
PDD,2020-05-13 01:09:28.343579,58.810001373291016,56.54077139016304,44.34222803000298,0.29432117374129657,58.72385219864846,0.4334268802952475,1.4003732026512943,0.36818505988938965,53.56244119316436,49.598954727400596,40.27824465410381,hold
MRNA,2020-05-13 01:09:37.399917,62.650001525878906,63.50899316141883,42.710147463581166,0.5228442814273928,54.83371719405629,0.9033658206413797,2.520671816014532,0.8034028358472961,57.634071494287255,51.13611915929994,31.976375834194844,hold
IIVI,2020-05-13 01:09:45.884524,44.68000030517578,40.39668726069262,29.96131292241285,0.5046100646316463,68.3931688009215,0.6734799425127299,1.3916418730322997,-0.11956947357142662,35.32798252616992,33.13940281654472,25.396868102811034,hold
MA,2020-05-13 01:09:54.660958,274.2900085449219,283.49458441971825,268.4074236369224,0.17135651200927202,44.33188619960655,0.9266954953798854,0.23955433404267737,-0.22115024646577436,283.7193904476381,277.10425396819613,244.44518814104694,hold
MARK,2020-05-13 01:10:03.884058,1.9500000476837158,1.7092790098125001,0.24094096708950785,2.6210812434749604,69.63461809119683,0.12163568470096477,0.17761194750444215,-0.058419267495986874,0.7827814293861142,0.8526865350666331,0.172412591997214,hold
INO,2020-05-13 01:10:12.304467,13.015000343322754,13.139487256700468,9.832652483289765,0.7200916408506772,51.492532160801865,0.01636811272205722,0.39477613790711363,0.20557217553696516,15.034981191384935,10.28462677571311,5.780585856531309,hold
DIS,2020-05-13 01:10:20.760476,105.3499984741211,111.00040650663497,100.7795922726619,0.12375898761917335,49.818471751024276,0.1931399659589123,0.5371639194773206,0.011777936062354846,109.91633368989322,104.24194017097132,97.94569543981832,hold
UBER,2020-05-13 01:10:28.200172,32.724998474121094,33.07563341164818,27.20936643576393,0.24601096708263734,64.0287200768963,0.3142359823629917,0.5354474765151295,-0.04276585981214142,30.928363852468383,29.670746760581856,25.936920042426337,hold
AMD,2020-05-13 01:10:37.139910,54.34000015258789,55.04932520743249,50.57067525033118,0.1484267015134207,44.349831336520566,-0.0997521912685474,0.5381346175919718,0.30505819034117715,58.87221653291625,51.97022349798858,48.70562678869896,hold
PYPL,2020-05-13 01:10:44.150289,142.17999267578125,147.39009904557105,117.0021021873391,0.3971781548397588,76.79795449772722,2.5158754204036815,1.2361942120452427,-0.2615768430238555,132.7810351896494,137.67865559592175,99.35512856175352,not in portfolio
FB,2020-05-13 01:10:50.787770,211.72999572753906,215.33036033605254,198.77464149500213,0.29209443885778813,61.46839555363757,1.6626885633297532,0.4726855149909632,0.5357367865747803,212.49593160848914,210.0744786049003,162.12228112271566,hold
BRK-B,2020-05-13 01:10:58.231007,173.5,187.07423322667458,169.8237648202004,0.13505931505552565,1.3746729754429197,-0.2714797819140141,0.11552133133162315,-0.7201621025054474,197.14215879202578,173.84753941777927,174.84094025436826,not in portfolio
DDOG,2020-05-13 01:11:05.582863,68.37999725341797,60.40343188361008,39.4145681469075,0.5970959897946722,96.08890413938452,1.580316977975535,2.998047757504591,-0.4852734027456047,47.38315412776638,46.00344677825472,36.08392263783493,not in portfolio
AMZN,2020-05-13 01:11:12.008027,2376.530029296875,2440.5402121096395,2289.661838671611,0.07428628754978737,46.20521692251232,-13.037204261807972,5.870064351096083,28.16753235765694,2523.58887639922,2360.461866691931,2124.8640467292776,hold
MSFT,2020-05-13 01:11:20.245691,184.1125946044922,186.59644616910228,175.90795141390552,0.11634963696360058,50.85468403967225,0.5540090151259797,0.39238989531104246,0.5259389888422158,184.21743461205062,183.2273092696916,164.12331150174074,hold
WMT,2020-05-13 01:11:28.029271,124.58300018310547,124.46497946927006,121.46501931002682,0.10771268261585122,17.976713059073518,-0.05040195433404353,0.34626781406687274,0.017525338952090727,133.26937079420256,122.20044981543697,119.32602647178682,hold
XOM,2020-05-13 01:11:36.611987,44.505001068115234,46.16210359011165,42.574892106909836,0.19111724853073137,9.498844396180203,0.13154914212169022,0.22172179150937207,0.017118327187647053,46.25184033661717,43.62486990174251,38.68412631450224,hold
TTD,2020-05-13 01:11:43.378299,312.0,321.8953755151693,283.5846171606119,0.5095477660673958,83.34772020024757,3.2934385356432183,-1.3900750003643891,2.3406582647481406,321.163097159169,317.3932048740672,188.0237303837195,not in portfolio
PTON,2020-05-13 01:11:51.660968,47.01499938964844,46.27689163687665,29.819568324060846,0.5771089200909507,64.66843496611912,1.0956072030116728,0.9070149891412083,-0.27369678753306576,38.41613844771746,40.45335729798275,26.811212225673394,hold
WORK,2020-05-13 01:11:58.210818,31.34000015258789,31.539968510776028,25.654031733364597,0.24519776460365092,52.566567940066186,0.31993125170209247,0.4785821402250831,0.04241205391414347,29.50019312234627,28.92596999211098,24.27904544187456,hold
BYND,2020-05-13 01:12:06.531324,138.59779357910156,139.59207441414384,87.95692613517258,0.765765801102651,70.71854684181658,3.2490383694560636,1.8810450995146342,0.17163327005754775,119.83328251319371,125.09757414860512,61.42608680461545,not in portfolio
HD,2020-05-13 01:12:13.991218,234.92999267578125,236.20562837485127,217.18436796303936,0.21943580392590456,69.17118400512737,1.7082000729720506,1.667089092197703,0.31080719704383275,230.14741340861494,227.19014614731518,191.24576516112182,hold
TVIX,2020-05-13 01:12:22.734841,165.07000732421875,225.8640408250147,152.6319552687353,0.6922711008875132,37.74343776610166,0.6175849607795415,-7.781417960551249,-5.052958147488819,285.1827518665747,195.82597077782475,170.5122888447855,hold
GOOG,2020-05-13 01:12:31.602633,1385.7099609375,1397.823382690829,1319.3526182857336,0.1636807674158575,52.62692114340232,7.145842213171118,6.257449932952426,2.718829271932664,1374.3025025220995,1361.9191548361707,1187.93163216336,already in portfolio
NVDA,2020-05-13 01:12:39.589233,315.789794921875,319.0156491723121,283.42634911870346,0.1650813836600577,58.787588173130786,1.927472903269368,3.256192335441931,0.7609740298506616,306.27106141662887,301.5686599959189,266.21768670676784,hold
VZ,2020-05-13 01:12:46.914028,55.654998779296875,57.72724632846509,55.35975470913257,0.06140418956569601,27.487150144269563,0.006236635705646528,0.027611860588415353,-0.06566934296554916,58.877430972323694,55.97768709552822,55.81118115426869,not in portfolio
CVX,2020-05-13 01:12:53.404072,91.9000015258789,95.03171443689858,89.73228855382406,0.19795205053898193,41.799339201953565,0.41869759777477217,0.16234355186348542,0.10040989629479734,95.26837753838963,92.23923993466505,79.26350325311792,hold
GOOGL,2020-05-13 01:13:01.274401,1384.56005859375,1396.3595971332736,1316.6234106792265,0.1673795531028997,50.79545529305729,7.227729221199015,6.553046838561102,2.823262463444158,1372.4980976501615,1358.8734659223414,1182.0427437969001,already in portfolio
ADBE,2020-05-13 01:13:09.543303,366.69000244140625,372.269347934212,345.10465719274106,0.14293550943751956,53.43978536994558,1.4292018501098798,0.793435167910448,1.2592614121918897,365.0361846430089,364.7623842153976,317.1949170506712,hold
INTC,2020-05-13 01:13:17.958929,58.80500030517578,60.88007961663491,57.375402866275245,0.07869632074560863,44.320736321569335,0.007277324898691314,0.018656858757360666,0.06441978779680187,61.35101700748704,59.33776018512783,56.35283823944117,hold
CSCO,2020-05-13 01:13:26.485744,43.41999816894531,43.62498402102464,40.71601558224685,0.0808733753674281,44.908604315550214,0.07139281403764619,0.3794772304705719,0.005420567783715918,43.34068919087238,41.3874637546824,40.37683328509616,hold
PXD,2020-05-13 01:13:35.554412,85.0199966430664,90.13031994815762,81.02867968563143,0.27513455130087633,42.29022447095385,0.4538406398229629,0.0017915981919018127,0.07542785838424271,89.90147736739232,85.65298370816815,69.46797098411189,hold
ERI,2020-05-13 01:13:43.669267,23.3799991607666,22.82709407754797,17.68090648702723,0.5441225384926517,60.38281556844151,0.22325276164474908,0.6638058619712716,-0.017961718178152127,22.05482922079073,18.651343815362274,13.713156188618523,hold
KO,2020-05-13 01:13:51.718154,44.939998626708984,46.56807729320803,44.44992197437009,0.08374936890293444,23.564541300024857,-0.1633293773120986,0.055821091381471566,0.0044338904519652085,49.01697075399309,45.02970100516704,43.956536310143015,hold
COST,2020-05-13 01:13:59.983503,305.8399963378906,309.6474481585236,302.3065557477264,0.06133258118094072,39.168294677458526,-0.15302248982476385,0.10335506610016322,0.40270169086545254,318.3282670973961,306.9106058149195,296.12751639359624,hold
CMG,2020-05-13 01:14:09.325312,935.5150146484375,932.9816630495409,855.1723286496779,0.2133491180557048,57.11594463386137,3.2911903730548677,9.865673919222248,6.786018507469277,935.8844134716688,884.3411154675839,732.5110984402071,hold
AAL,2020-05-13 01:14:18.066955,9.609999656677246,11.93627183938286,8.713728351352005,0.35528963400031616,42.214715016625526,-0.07201070862945713,0.06671640054503485,-0.04472809756843537,12.957364834627265,9.541194147138453,9.009904060763944,hold
MU,2020-05-13 01:14:25.937126,45.939998626708984,49.19718689363169,44.34529433805776,0.16564968992620707,47.04118358273213,0.055109445981811944,0.058283279191202235,-0.015639274409256762,49.175809796651706,46.84880709292284,41.93647409220783,hold
SPG,2020-05-13 01:14:34.295654,55.08000183105469,67.3800407632366,53.27395932831613,0.33676233857980475,38.894513673788154,-0.563472724711769,-0.2862686043355002,-0.029758593178455323,71.41180670131017,56.98455303818432,48.270141638806884,hold
PENN,2020-05-13 01:14:42.895869,17.954999923706055,19.1848859290529,15.270113994653153,0.4860746779189678,63.02059606683726,0.2649907056430305,0.25791037260596433,-0.005289213105717513,17.929321514933388,17.074851078773612,11.88901426018577,hold
GE,2020-05-13 01:14:50.611329,6.014999866485596,6.660050806120262,5.914949193879737,0.15235127852605096,33.40571027772917,-0.055338306264942794,0.0034328147546568927,0.0006666675057283025,7.206029908611216,6.107388126316356,5.916350692503084,hold
HON,2020-05-13 01:14:59.515166,127.86000061035156,143.21862915812667,128.84736663044757,0.12081355673411036,25.289883970137822,-0.18328327084254267,-0.615446745459713,-0.22186588723669623,145.130458197866,134.6992488120919,129.56395669817385,already in portfolio
ZM,2020-05-13 01:15:08.795691,160.7100067138672,164.22476414437472,135.5212350011331,0.2330796256017586,50.36689382229543,0.0927081828464852,1.9894037958401352,1.6957768460040128,168.59895102995998,152.42566851715546,125.22369097470786,hold
V,2020-05-13 01:15:17.001608,180.39999389648438,184.59863242393806,175.63936501258536,0.1727643414215683,50.974528460580444,0.819604663116624,0.13522361641499542,-0.17982132197930048,183.6752462524952,181.73537228712394,159.3045600383164,hold
SBUX,2020-05-13 01:15:24.784748,74.79499816894531,77.72191472882304,71.70380548602071,0.10860979799035608,29.25313476448339,0.08510127035417663,0.14947834299571486,0.1502507077770155,78.56802356175648,74.99746100582294,69.9787553648082,hold
PG,2020-05-13 01:15:32.283496,115.37000274658203,118.02133821037337,113.06666075202897,0.08967949782336192,33.46209243044926,-0.024508803348058793,0.42626839253439824,-0.01791098324752642,123.05592155602496,113.18044599846228,112.4233386181712,not in portfolio
PNC,2020-05-13 01:15:39.577539,100.02999877929688,108.23341231882743,97.55158676564521,0.17716118305883283,32.53363330613489,0.0484293860301337,0.09753736809118481,0.06382601785862428,109.98569426309895,101.12089561348532,91.8855983635809,hold
GRUB,2020-05-13 01:15:47.531586,60.90999984741211,55.127775176367166,41.95422631899416,0.3921235623578525,78.06503729061183,0.5388263242869485,1.388208816300577,-0.1259158941758463,49.69910876988972,46.15701555849901,38.48774274296229,not in portfolio
C,2020-05-13 01:15:55.013477,42.709999084472656,48.46185118228482,42.156578383144875,0.21186682095081297,24.103671905368444,-0.05386171016057507,-0.15082105949743468,-0.016847902671564014,49.246015624921775,44.56029869193462,39.71090912670158,hold
